RefId;PubTypeId;AcqTypeId;Title;Authors;Publishr;PubDate;Version;OrigLang;Languages;ISBN;FstEdDat;EdNo;NoPages;BkTitle;Editors;Pages;LgJrName;AbJrName;ISSN;Volume;Issue;SeriName;SeriNo;RprtTitle;FileFrmt;WWW;Medium;OS;Media;Valid;Remarks;FoodId;DateUpdated;UpdatedBy;DocLink
T0426;;;Data overført fra 0426.  Oksekød, tyndsteg med mørbrad, rå;Data transferred from 0426.  Beef, T-bone steak, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0426;;;DOCT0426.pdf
T0427;;;Data overført fra 0427.  Oksekød, tyndstegsfilet med fedtkant, rå;Data transferred from 0427.  Beef, sirloin, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0427;;;DOCT0427.pdf
T0428;;;Data overført fra 0428.  Oksekød, mørbrad, afpudset, rå;Data transferred from 0428.  Beef, fillet, defatted, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0428;;;DOCT0428.pdf
T0429;;;Data overført fra 0429.  Oksekød, højrebsfilet med kappe, rå;Data transferred from 0429.  Beef, striploin "cap on", raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0429;;;DOCT0429.pdf
T0430;;;Data overført fra 0430.  Oksekød, entrecote med kappe, rå;Data transferred from 0430.  Beef, entrecote "cap on", raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0430;;;DOCT0430.pdf
T0431;;;Data overført fra 0431.  Oksekød, højrebsfilet, afpudset, rå;Data transferred from 0431.  Beef, striploin "cap off", raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0431;;;DOCT0431.pdf
T0432;;;Data overført fra 0432.  Oksekød, tykkam, rå;Data transferred from 0432.  Beef, chuck, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0432;;;DOCT0432.pdf
T0433;;;Data overført fra 0433.  Oksekød, mellemskært, råt;Data transferred from 0433.  Beef, neck, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0433;;;DOCT0433.pdf
T0434;;;Data overført fra 0434.  Oksekød, tyndbov + mellembov, rå;Data transferred from 0434.  Beef, shoulder, dorsal part, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0434;;;DOCT0434.pdf
T0435;;;Data overført fra 0435.  Oksekød, marvpibebov, rå;Data transferred from 0435.  Beef, shoulder, ventral part;;;;;;;;;;;;;;;;;;;;;;;;;;;;0435;;;DOCT0435.pdf
T0436;;;Data overført fra 0436.  Oksekød, spidsbryst, råt;Data transferred from 0436.  Beef, brisket, anterior part, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0436;;;DOCT0436.pdf
T0437;;;Data overført fra 0437.  Oksekød, tykbryst, råt;Data transferred from 0437.  Beef, brisket, middle part, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0437;;;DOCT0437.pdf
T0438;;;Data overført fra 0438.  Oksekød, tyndbryst, råt;Data transferred from 0438.  Beef, brisket, posterior part, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0438;;;DOCT0438.pdf
T0439;;;Data overført fra 0439.  Oksekød, tværreb, råt;Data transferred from 0439.  Beef, flatribs, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0439;;;DOCT0439.pdf
T0440;;;Data overført fra 0440.  Oksekød, slag, råt;Data transferred from 0440.  Beef, flank, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0440;;;DOCT0440.pdf
T0441;;;Data overført fra 0441.  Karameller, blandede;Data transferred from 0441.  Toffees, mixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;0441;;;DOCT0441.pdf
T0442;;;Data overført fra 0442.  Kartoffel, chips (franske kartofler), fedtreducerede;Data transferred from 0442.  Potato crisps, fatreduced;;;;;;;;;;;;;;;;;;;;;;;;;;;;0442;;;DOCT0442.pdf
T0443;;;Data overført fra 0443.  Kartoffel, chips (franske kartofler);Data transferred from 0443.  Potato crisps;;;;;;;;;;;;;;;;;;;;;;;;;;;;0443;;;DOCT0443.pdf
T0444;;;Data overført fra 0444.  Bolcher, blandede;Data transferred from 0444.  Sweets, boiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;0444;;;DOCT0444.pdf
T0445;;;Data overført fra 0445.  Lakridskonfekt;Data transferred from 0445.  Liquorice allsorts;;;;;;;;;;;;;;;;;;;;;;;;;;;;0445;;;DOCT0445.pdf
T0446;;;Data overført fra 0446.  Mælkeis, uspec.;Data transferred from 0446.  Ice cream, dairy, (wholemilk based);;;;;;;;;;;;;;;;;;;;;;;;;;;;0446;;;DOCT0446.pdf
T0447;;;Data overført fra 0447.  Is, ermol-, uspec.;Data transferred from 0447.  Ice cream, non dairy, average values;;;;;;;;;;;;;;;;;;;;;;;;;;;;0447;;;DOCT0447.pdf
T0448;;;Data overført fra 0448.  Vingummi;Data transferred from 0448.  Fruit gums;;;;;;;;;;;;;;;;;;;;;;;;;;;;0448;;;DOCT0448.pdf
T0449;;;Data overført fra 0449.  Chokolade, Mars bar;Data transferred from 0449.  Chocolate, Mars Bar;;;;;;;;;;;;;;;;;;;;;;;;;;;;0449;;;DOCT0449.pdf
T0450;;;Data overført fra 0450.  Chokolade, Bounty bar;Data transferred from 0450.  Chocolate, Bounty Bar;;;;;;;;;;;;;;;;;;;;;;;;;;;;0450;;;DOCT0450.pdf
T0451;;;Data overført fra 0451.  Chokolade, fyldt;Data transferred from 0451.  Chocolate, fancy and filled;;;;;;;;;;;;;;;;;;;;;;;;;;;;0451;;;DOCT0451.pdf
T0452;;;Data overført fra 0452.  Asier, syltede;Data transferred from 0452.  Cucumber, large, pickled;;;;;;;;;;;;;;;;;;;;;;;;;;;;0452;;;DOCT0452.pdf
T0453;;;Data overført fra 0453.  Artiskok, rå;Data transferred from 0453.  Artichoke, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0453;;;DOCT0453.pdf
T0454;;;Data overført fra 0454.  Ansjos, marineret, konserves;Data transferred from 0454.  Anchovy, pickled, canned;;;;;;;;;;;;;;;;;;;;;;;;;;;;0454;;;DOCT0454.pdf
T0455;;;Data overført fra 0455.  Abrikos, konserves, let sukkerlage;Data transferred from 0455.  Apricot, canned, light syrup pack;;;;;;;;;;;;;;;;;;;;;;;;;;;;0455;;;DOCT0455.pdf
T0456;;;Data overført fra 0456.  Abrikos, konserves, uden tilsat sukker;Data transferred from 0456.  Apricot, canned, water pack;;;;;;;;;;;;;;;;;;;;;;;;;;;;0456;;;DOCT0456.pdf
T0457;;;Data overført fra 0457.  Bambusskud, rå;Data transferred from 0457.  Bamboo shoots, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0457;;;DOCT0457.pdf
T0458;;;Data overført fra 0458.  Bambusskud, konserves, saltet;Data transferred from 0458.  Bamboo shoots, canned, salted;;;;;;;;;;;;;;;;;;;;;;;;;;;;0458;;;DOCT0458.pdf
T0459;;;Data overført fra 0459.  Bambusskud, konserves, usaltet;Data transferred from 0459.  Bamboo shoots, canned, nonsalted;;;;;;;;;;;;;;;;;;;;;;;;;;;;0459;;;DOCT0459.pdf
T0460;;;Data overført fra 0460.  Baked beans i tomatsovs, konserves;Data transferred from 0460.  Beans, baked i tomato sauce, canned;;;;;;;;;;;;;;;;;;;;;;;;;;;;0460;;;DOCT0460.pdf
T0461;;;Data overført fra 0461.  Hirse, hele korn;Data transferred from 0461.  Millet, whole-grain;;;;;;;;;;;;;;;;;;;;;;;;;;;;0461;;;DOCT0461.pdf
T0462;;;Data overført fra 0462.  Fennikel, frø;Data transferred from 0462.  Fennel seed;;;;;;;;;;;;;;;;;;;;;;;;;;;;0462;;;DOCT0462.pdf
T0463;;;Data overført fra 0463.  Sesamfrø, afskallede;Data transferred from 0463.  Sesame seed, decorticated;;;;;;;;;;;;;;;;;;;;;;;;;;;;0463;;;DOCT0463.pdf
T0464;;;Data overført fra 0464.  Papaya, mamaja, træmelon, rå;Data transferred from 0464.  Papaya, pawpaw, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0464;;;DOCT0464.pdf
T0465;;;Data overført fra 0465.  Kiwi, rå;Data transferred from 0465.  Kiwi fruit, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0465;;;DOCT0465.pdf
T0466;;;Data overført fra 0466.  Jordbær i sukkerlage, konserves;Data transferred from 0466.  Strawberries, canned;;;;;;;;;;;;;;;;;;;;;;;;;;;;0466;;;DOCT0466.pdf
T0467;;;Data overført fra 0467.  Jordbær, dybfrost, usukrede;Data transferred from 0467.  Strawberries, frozen, unsweetened;;;;;;;;;;;;;;;;;;;;;;;;;;;;0467;;;DOCT0467.pdf
T0468;;;Data overført fra 0468.  Jordbær, dybfrost, sukrede;Data transferred from 0468.  Strawberries, frozen, sweetened, whole;;;;;;;;;;;;;;;;;;;;;;;;;;;;0468;;;DOCT0468.pdf
T0469;;;Data overført fra 0469.  Pop Corn (poppede majskærner);Data transferred from 0469.  Pop corn, oil and salt added;;;;;;;;;;;;;;;;;;;;;;;;;;;;0469;;;DOCT0469.pdf
T0470;;;Data overført fra 0470.  Squash, alle typer, rå;Data transferred from 0470.  Squash, all varieties, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0470;;;DOCT0470.pdf
T0471;;;Data overført fra 0471.  Kuller, rå;Data transferred from 0471.  Haddock, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0471;;;DOCT0471.pdf
T0472;;;Data overført fra 0472.  Mineralvand, sodavand, tilsat sukker, uspec.;Data transferred from 0472.  Soft drink, sugar added;;;;;;;;;;;;;;;;;;;;;;;;;;;;0472;;;DOCT0472.pdf
T0473;;;Data overført fra 0473.  Mineralvand, sodavand, uden tilsat sukker, uspec.;Data transferred from 0473.  Soft drink, unsweetened, average values;;;;;;;;;;;;;;;;;;;;;;;;;;;;0473;;;DOCT0473.pdf
T0474;;;Data overført fra 0474.  Mineralvand, dansk vand o.lign.;Data transferred from 0474.  Water, carbonated;;;;;;;;;;;;;;;;;;;;;;;;;;;;0474;;;DOCT0474.pdf
T0475;;;Data overført fra 0475.  Salat, mayonnaise-, italiensk;Data transferred from 0475.  Italian mayonnaise salad;;;;;;;;;;;;;;;;;;;;;;;;;;;;0475;;;DOCT0475.pdf
T0476;;;Data overført fra 0476.  Salat, mayonnaise-, karry-;Data transferred from 0476.  Curry mayonnaise salad;;;;;;;;;;;;;;;;;;;;;;;;;;;;0476;;;DOCT0476.pdf
T0477;;;Data overført fra 0477.  Salat, mayonnaise-, makrel-;Data transferred from 0477.  Mackerel mayonnaise salad;;;;;;;;;;;;;;;;;;;;;;;;;;;;0477;;;DOCT0477.pdf
T0478;;;Data overført fra 0478.  Flæskesvær, snacks;Data transferred from 0478.  Bacon crisps;;;;;;;;;;;;;;;;;;;;;;;;;;;;0478;;;DOCT0478.pdf
T0479;;;Data overført fra 0479.  Solsikkefrø, afskallede, tørrede;Data transferred from 0479.  Sunflower seeds, decorticated, dried;;;;;;;;;;;;;;;;;;;;;;;;;;;;0479;;;DOCT0479.pdf
T0480;;;Data overført fra 0480.  Hørfrø, rå;Data transferred from 0480.  Linseeds, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0480;;;DOCT0480.pdf
T0481;;;Data overført fra 0481.  Hørfrøolie;Data transferred from 0481.  Linseed oil;;;;;;;;;;;;;;;;;;;;;;;;;;;;0481;;;DOCT0481.pdf
T0482;;;Data overført fra 0482.  Olivenolie;Data transferred from 0482.  Olive oil;;;;;;;;;;;;;;;;;;;;;;;;;;;;0482;;;DOCT0482.pdf
T0483;;;Data overført fra 0483.  Rødtunge, rå;Data transferred from 0483.  Lemon sole, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0483;;;DOCT0483.pdf
T0484;;;Data overført fra 0484.  Kikærter, tørrede, rå;Data transferred from 0484.  Peas, chick/garbanzo, dry, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0484;;;DOCT0484.pdf
T0485;;;Data overført fra 0485.  Mungbønner, tørrede, rå;Data transferred from 0485.  Beans, mung, dried, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0485;;;DOCT0485.pdf
T0486;;;Data overført fra 0486.  Sauce, hollandaise, konserves;Data transferred from 0486.  Sauce hollandaise, canned;;;;;;;;;;;;;;;;;;;;;;;;;;;;0486;;;DOCT0486.pdf
T0487;;;Data overført fra 0487.  Hakkebøf, m/løg og brun sovs, uspec.;Data transferred from 0487.  Hamburger, with onions and gravy, average values;;;;;;;;;;;;;;;;;;;;;;;;;;;;0487;;;DOCT0487.pdf
T0488;;;Data overført fra 0488.  Frikadelle, m/brun sovs, dybfrost;Data transferred from 0488.  Meat balls, with brown sauce, frozen, ready-to-serve;;;;;;;;;;;;;;;;;;;;;;;;;;;;0488;;;DOCT0488.pdf
T0489;;;Data overført fra 0489.  Frikadelle, stegt, dybfrost;Data transferred from 0489.  Meat balls, fried, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0489;;;DOCT0489.pdf
T0490;;;Data overført fra 0490.  Kødrand, dybfrost;Data transferred from 0490.  Pork, minced and bound with flour and egg, boiled, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0490;;;DOCT0490.pdf
T0491;;;Data overført fra 0491.  Hare, forloren, dybfrost;Data transferred from 0491.  Meat, minced and bound with flour and egg, boiled, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0491;;;DOCT0491.pdf
T0492;;;Data overført fra 0492.  Hjerte, svin, stegt, i flødesovs, dybfrost;Data transferred from 0492.  Heart, pig, fried, in cream sauce, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0492;;;DOCT0492.pdf
T0493;;;Data overført fra 0493.  Kødboller i karrysovs, uspec.;Data transferred from 0493.  Meat balls in curry sauce, average values;;;;;;;;;;;;;;;;;;;;;;;;;;;;0493;;;DOCT0493.pdf
T0494;;;Data overført fra 0494.  Gullasch, dybfrost;Data transferred from 0494.  Goulash, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0494;;;DOCT0494.pdf
T0495;;;Data overført fra 0495.  Lever, svin, i flødesovs, dybfrost;Data transferred from 0495.  Liver, pig, in cream sauce, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0495;;;DOCT0495.pdf
T0496;;;Data overført fra 0496.  Millionbøf, uspec.;Data transferred from 0496.  Minced meat, spaghetti sauce type, average values;;;;;;;;;;;;;;;;;;;;;;;;;;;;0496;;;DOCT0496.pdf
T0497;;;Data overført fra 0497.  Svinekød i karrysovs, dybfrost;Data transferred from 0497.  Pork in curry sauce, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0497;;;DOCT0497.pdf
T0498;;;Data overført fra 0498.  Gule ærter med flæsk, dybfrost;Data transferred from 0498.  Pea soup with pork, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0498;;;DOCT0498.pdf
T0499;;;Data overført fra 0499.  Forårsrulle, dybfrost;Data transferred from 0499.  Spring roll, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0499;;;DOCT0499.pdf
T0500;;;Data overført fra 0500.  Pizza, dybfrost, uspec.;Data transferred from 0500.  Pizza, frozen, average values;;;;;;;;;;;;;;;;;;;;;;;;;;;;0500;;;DOCT0500.pdf
T0501;;;Data overført fra 0501.  Kuller, filet med champignonsovs, dybfrost;Data transferred from 0501.  Haddock, fillet with mushroom sauce, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;0501;;;DOCT0501.pdf
T0502;;;Data overført fra 0502.  Sukker, brun farin;Data transferred from 0502.  Sugar, brown;;;;;;;;;;;;;;;;;;;;;;;;;;;;0502;;;DOCT0502.pdf
T0503;;;Data overført fra 0503.  Kaseinat, DMV EM6;Data transferred from 0503.  Caseinate, DMV EM6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0503;;;DOCT0503.pdf
T0504;;;Data overført fra 0504.  Krydderskinke, udbenet;Data transferred from 0504.  Pork, ham, spiced, deboned;;;;;;;;;;;;;;;;;;;;;;;;;;;;0504;;;DOCT0504.pdf
T0505;;;Data overført fra 0505.  Sauce, bearnaise, konserves;Data transferred from 0505.  Sauce bearnaise, canned;;;;;;;;;;;;;;;;;;;;;;;;;;;;0505;;;DOCT0505.pdf
T0506;;;Data overført fra 0506.  Kaseinat, natrium-, Damipro RHV;Data transferred from 0506.  Caseinate, sodium, DAMIPRO RHV;;;;;;;;;;;;;;;;;;;;;;;;;;;;0506;;;DOCT0506.pdf
T0507;;;Data overført fra 0507.  Skummetmælkspulver, erstatning, Mil-pro 35;Data transferred from 0507.  Skimmed milk powder, substitute, Mil-pro 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;0507;;;DOCT0507.pdf
T0508;;;Data overført fra 0508.  Skummetmælkspulver, erstatning, Danprolact;Data transferred from 0508.  Skimmed milk powder, substitute, DANPROLACT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0508;;;DOCT0508.pdf
T0509;;;Data overført fra 0509.  Sojaprotein, isoleret, Purina Protein 500 e;Data transferred from 0509.  Soy protein isolate, Purina Protein 500 E;;;;;;;;;;;;;;;;;;;;;;;;;;;;0509;;;DOCT0509.pdf
T0510;;;Data overført fra 0510.  Sojaprotein, koncentrat, Danpro-HV;Data transferred from 0510.  Soy protein concentrate, DANPRO-HV;;;;;;;;;;;;;;;;;;;;;;;;;;;;0510;;;DOCT0510.pdf
T0511;;;Data overført fra 0511.  Sojaprotein, koncentrat, tekstureret, Danprotex;Data transferred from 0511.  Soy protein concentrate, textured, DANPROTEX;;;;;;;;;;;;;;;;;;;;;;;;;;;;0511;;;DOCT0511.pdf
T0512;;;Data overført fra 0512.  Sojaprotein, koncentrat, Procon 2000;Data transferred from 0512.  Soy protein concentrate, PROCON 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;0512;;;DOCT0512.pdf
T0513;;;Data overført fra 0513.  Grønkål, konserves;Data transferred from 0513.  Kale, canned;;;;;;;;;;;;;;;;;;;;;;;;;;;;0513;;;DOCT0513.pdf
T0514;;;Data overført fra 0514.  Vallepulver, tørret;Data transferred from 0514.  Whey, sweet, dried;;;;;;;;;;;;;;;;;;;;;;;;;;;;0514;;;DOCT0514.pdf
T0515;;;Data overført fra 0515.  Valle;Data transferred from 0515.  Whey, sweet, fluid;;;;;;;;;;;;;;;;;;;;;;;;;;;;0515;;;DOCT0515.pdf
T0516;;;Data overført fra 0516.  Gedemælk;Data transferred from 0516.  Goat milk;;;;;;;;;;;;;;;;;;;;;;;;;;;;0516;;;DOCT0516.pdf
T0517;;;Data overført fra 0517.  Lammebrissel, rå;Data transferred from 0517.  Sweatbread, lamb, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0517;;;DOCT0517.pdf
T0518;;;Data overført fra 0518.  Skorzonnerrod, rå;Data transferred from 0518.  Salsify, black, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;;;DOCT0518.pdf
T0519;;;Data overført fra 0519.  Wienerbrød, spandauer;Data transferred from 0519.  Danish pastry, square;;;;;;;;;;;;;;;;;;;;;;;;;;;;0519;;;DOCT0519.pdf
T0520;;;Data overført fra 0520.  Wienerbrød, julekage;Data transferred from 0520.  Danish pastry, christmas cake;;;;;;;;;;;;;;;;;;;;;;;;;;;;0520;;;DOCT0520.pdf
T0521;;;Data overført fra 0521.  Wienerbrød, smørkrans;Data transferred from 0521.  Danish pastry, butter ring;;;;;;;;;;;;;;;;;;;;;;;;;;;;0521;;;DOCT0521.pdf
T0522;;;Data overført fra 0522.  Cheddar, 50+;Data transferred from 0522.  Cheese, hard, Cheddar, danish;;;;;;;;;;;;;;;;;;;;;;;;;;;;0522;;;DOCT0522.pdf
T0523;;;Data overført fra 0523.  Mangofrugt, mangoblomme, mangga, rå;Data transferred from 0523.  Mangos, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;0523;;;DOCT0523.pdf
T0524;;;Data overført fra 0524.  Peberfrugt, konserves;Data transferred from 0524.  Pepper, sweet, canned;;;;;;;;;;;;;;;;;;;;;;;;;;;;0524;;;DOCT0524.pdf
T0525;;;Data overført fra 0525.  Skærekage, sandkage;Data transferred from 0525.  Sponge cake, pound cake;;;;;;;;;;;;;;;;;;;;;;;;;;;;0525;;;DOCT0525.pdf
T0526;;;Data overført fra 0526.  Koriander, frø;Data transferred from 0526.  Coriander seed;;;;;;;;;;;;;;;;;;;;;;;;;;;;0526;;;DOCT0526.pdf
T0527;;;Data overført fra 0527.  Koriander, blade, tørrede;Data transferred from 0527.  Coriander, leaf, dried;;;;;;;;;;;;;;;;;;;;;;;;;;;;0527;;;DOCT0527.pdf
T0528;;;Data overført fra 0528.  Franskbrød;Data transferred from 0528.  Bread, white;;;;;;;;;;;;;;;;;;;;;;;;;;;;0528;;;DOCT0528.pdf
T0529;;;Data overført fra 0529.  Grahamsbrød;Data transferred from 0529.  Bread, wholemeal;;;;;;;;;;;;;;;;;;;;;;;;;;;;0529;;;DOCT0529.pdf
T0530;;;Data overført fra 0530.  Havregryn, uspec.;Data transferred from 0530.  Oats, rolled, average values;;;;;;;;;;;;;;;;;;;;;;;;;;;;0530;;;DOCT0530.pdf
T0531;;;Data overført fra 0531.  Hvedemel;Data transferred from 0531.  Wheat flour;;;;;;;;;;;;;;;;;;;;;;;;;;;;0531;;;DOCT0531.pdf
T0532;;;Data overført fra 0532.  Mariekiks;Data transferred from 0532.  Bisquit, sweet;;;;;;;;;;;;;;;;;;;;;;;;;;;;0532;;;DOCT0532.pdf
T0533;;;Data overført fra 0533.  Knækbrød, hvede-, fint;Data transferred from 0533.  Crispbread, knackebrot, wheat, fine;;;;;;;;;;;;;;;;;;;;;;;;;;;;0533;;;DOCT0533.pdf
T0534;;;Data overført fra 0534.  Rasp;Data transferred from 0534.  Bread-crumbs;;;;;;;;;;;;;;;;;;;;;;;;;;;;0534;;;DOCT0534.pdf
T0535;;;Data overført fra 0535.  Rugbrød, lyst;Data transferred from 0535.  Rye bread, light;;;;;;;;;;;;;;;;;;;;;;;;;;;;0535;;;DOCT0535.pdf
T0536;;;Data overført fra 0536.  Rugbrød, mørkt;Data transferred from 0536.  Rye bread, dark;;;;;;;;;;;;;;;;;;;;;;;;;;;;0536;;;DOCT0536.pdf
T0537;;;Data overført fra 0537.  Rundstykke;Data transferred from 0537.  Bread, roll, danish;;;;;;;;;;;;;;;;;;;;;;;;;;;;0537;;;DOCT0537.pdf
T0538;;;Data overført fra 0538.  Sigtebrød;Data transferred from 0538.  Bread, white;;;;;;;;;;;;;;;;;;;;;;;;;;;;0538;;;DOCT0538.pdf
T0539;;;Data overført fra 0539.  Sigtemel;Data transferred from 0539.  Rye-flour, wheat-flour, bolted;;;;;;;;;;;;;;;;;;;;;;;;;;;;0539;;;DOCT0539.pdf
T0540;;;Data overført fra 0540.  Småkage, uspec.;Data transferred from 0540.  Sweet bisquit, cookie;;;;;;;;;;;;;;;;;;;;;;;;;;;;0540;;;DOCT0540.pdf
T0541;;;Data overført fra 0541.  Rugmel, groft, fuldkornsrugmel;Data transferred from 0541.  Rye flour, dark, whole meal;;;;;;;;;;;;;;;;;;;;;;;;;;;;0541;;;DOCT0541.pdf
T0542;;;Data overført fra 0542.  Grahamsmel, fuldkornshvedemel;Data transferred from 0542.  Wheat, flour, wholemeal;;;;;;;;;;;;;;;;;;;;;;;;;;;;0542;;;DOCT0542.pdf
T0543;;;Data overført fra 0543.  Bayonneskinke, udbenet;Data transferred from 0543.  Pork, ham, bayonne style, deboned;;;;;;;;;;;;;;;;;;;;;;;;;;;;0543;;;DOCT0543.pdf
T0544;;;Data overført fra 0544.  Spegepølse, oksekød;Data transferred from 0544.  Sausage, beef salami;;;;;;;;;;;;;;;;;;;;;;;;;;;;0544;;;DOCT0544.pdf
T0545;;;Data overført fra 0545.  Pølse, bierwurst;Data transferred from 0545.  Pork sausage, bierwurst;;;;;;;;;;;;;;;;;;;;;;;;;;;;0545;;;DOCT0545.pdf
T0546;;;Data overført fra 0546.  Pølse, tepølse;Data transferred from 0546.  Pork/beef sausage, teewurst;;;;;;;;;;;;;;;;;;;;;;;;;;;;0546;;;DOCT0546.pdf
T0547;;;Data overført fra 0547.  Rullepølse, lammekød;Data transferred from 0547.  Lamb, flank, spiced, cooked;;;;;;;;;;;;;;;;;;;;;;;;;;;;0547;;;DOCT0547.pdf
T0548;;;Data overført fra 0548.  Hamburgerryg, kogt;Data transferred from 0548.  Pork, saddle, smoked, boiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;0548;;;DOCT0548.pdf
T0549;;;Data overført fra 0549.  Salt kød;Data transferred from 0549.  Veal, eye of round, salted, boiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;0549;;;DOCT0549.pdf
T0550;;;Data overført fra 0550.  Sprængt nakke, svinekød;Data transferred from 0550.  Pork, neck, smoked, boiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;0550;;;DOCT0550.pdf
T0551;;;Data overført fra 0551.  Kogt oksebryst;Data transferred from 0551.  Beef brisket, soaked in brine;;;;;;;;;;;;;;;;;;;;;;;;;;;;0551;;;DOCT0551.pdf
T0552;;;Data overført fra 0552.  Pølse, cervelatpølse;Data transferred from 0552.  Pork/beef sausage, saveloy type;;;;;;;;;;;;;;;;;;;;;;;;;;;;0552;;;DOCT0552.pdf
T0553;;;Data overført fra 0553.  Pålæg, skinkepølse;Data transferred from 0553.  Pork, ham sausage;;;;;;;;;;;;;;;;;;;;;;;;;;;;0553;;;DOCT0553.pdf
T0554;;;Data overført fra 0554.  Pålæg, malakoffpølse;Data transferred from 0554.  Pork sausage, malakoff;;;;;;;;;;;;;;;;;;;;;;;;;;;;0554;;;DOCT0554.pdf
T0555;;;Data overført fra 0555.  Pålæg, peberpølse;Data transferred from 0555.  Pork sausage, pepper;;;;;;;;;;;;;;;;;;;;;;;;;;;;0555;;;DOCT0555.pdf
T0556;;;Data overført fra 0556.  Pølse, krakowpølse;Data transferred from 0556.  Pork sausage, polony type;;;;;;;;;;;;;;;;;;;;;;;;;;;;0556;;;DOCT0556.pdf
T0557;;;Data overført fra 0557.  Pålæg, jagtpølse;Data transferred from 0557.  Pork sausage, jagdwurst;;;;;;;;;;;;;;;;;;;;;;;;;;;;0557;;;DOCT0557.pdf
T0558;;;Data overført fra 0558.  Pålæg, paprikapølse;Data transferred from 0558.  Pork sausage, paprika, saveloy type;;;;;;;;;;;;;;;;;;;;;;;;;;;;0558;;;DOCT0558.pdf
T0559;;;Data overført fra 0559.  Pålæg, sardelpølse;Data transferred from 0559.  Pork sausage, anchovy, saveloy type;;;;;;;;;;;;;;;;;;;;;;;;;;;;0559;;;DOCT0559.pdf
T0560;;;Data overført fra 0560.  Pølse, bratwurst, thüringer;Data transferred from 0560.  Pork sausage, Thüringer bratwurst;;;;;;;;;;;;;;;;;;;;;;;;;;;;0560;;;DOCT0560.pdf
T0561;;;Data overført fra 0561.  Pålæg, tungepølse;Data transferred from 0561.  Sausage, tongue sausage, saveloy type;;;;;;;;;;;;;;;;;;;;;;;;;;;;0561;;;DOCT0561.pdf
T0562;;;Data overført fra 0562.  Leverpølse;Data transferred from 0562.  Sausage, liver sausage;;;;;;;;;;;;;;;;;;;;;;;;;;;;0562;;;DOCT0562.pdf
T0563;;;Data overført fra 0563.  Pålæg, leverpølse, kalve-;Data transferred from 0563.  Sausage, veal liver sausage;;;;;;;;;;;;;;;;;;;;;;;;;;;;0563;;;DOCT0563.pdf
T0564;;;Data overført fra 0564.  Skærekage, citronkage;Data transferred from 0564.  Plain cake, lemon cake;;;;;;;;;;;;;;;;;;;;;;;;;;;;0564;;;DOCT0564.pdf
T0565;;;Data overført fra 0565.  Skærekage, chokoladekage/-pie;Data transferred from 0565.  Plain cake, chocolate cake;;;;;;;;;;;;;;;;;;;;;;;;;;;;0565;;;DOCT0565.pdf
